order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
1916,346,42,Idli Sambhar,2024-05-30,08:40:43,Delivered,417.56
1917,355,33,Chicken Roll,2024-10-06,12:07:37,Cancelled,397.35
1918,459,30,Mutton Curry,2023-12-12,17:52:51,Delivered,183.27
1919,325,73,Cheese Pizza,2024-08-15,07:18:52,Pending,893.39
1920,825,86,Veg Burger,2024-05-08,10:59:30,Pending,837.87
1921,337,33,Chicken Roll,2024-03-07,21:05:08,Cancelled,135.09
1922,468,50,Veg Burger,2024-09-25,09:02:01,Delivered,571.6
1923,813,74,Mutton Curry,2023-12-04,02:33:27,Delivered,931.71
1924,349,66,Butter Naan,2024-10-07,13:55:37,Pending,328.34
1925,979,2,Idli Sambhar,2024-01-19,04:25:31,Pending,544.37
1926,30,95,Dosa,2024-02-15,05:34:47,Pending,422.17
1927,361,34,Cheese Pizza,2023-10-21,17:15:04,Pending,613.44
1928,313,77,Veg Burger,2024-11-21,03:28:10,Cancelled,724.15
1929,274,80,Butter Naan,2025-06-04,18:01:27,Pending,834.76
1930,120,58,Cheese Pizza,2024-08-07,03:28:38,Cancelled,951.81
1931,262,7,Idli Sambhar,2024-10-18,00:24:28,Cancelled,905.31
1932,816,50,Mutton Curry,2024-07-07,01:19:24,Delivered,369.85
1933,929,46,Mutton Curry,2025-03-27,17:35:06,Pending,763.42
1934,130,73,Butter Naan,2025-05-08,13:41:18,Delivered,574.01
1935,700,67,Cheese Pizza,2024-05-25,18:31:44,Cancelled,948.13
1936,330,40,Pasta Alfredo,2025-02-02,07:38:41,Delivered,558.19
1937,341,65,Dosa,2025-06-28,16:28:57,Cancelled,498.49
1938,84,96,Cheese Pizza,2025-01-24,08:17:49,Cancelled,697.33
1939,211,3,Veg Thali,2025-09-10,03:58:54,Pending,827.26
1940,827,89,Chicken Roll,2025-03-27,18:33:29,Delivered,196.96
1941,284,72,Chicken Roll,2025-05-27,18:26:08,Cancelled,952.59
1942,478,68,Dosa,2024-03-23,20:15:15,Delivered,937.8
1943,423,11,Veg Thali,2025-06-28,19:12:16,Delivered,338.7
1944,419,39,Pasta Alfredo,2024-01-02,01:06:08,Cancelled,830.25
1945,911,85,Butter Naan,2025-06-08,13:26:33,Pending,875.6
1946,820,12,Chicken Roll,2024-10-10,19:28:47,Pending,574.19
1947,248,2,Fried Rice,2024-05-09,04:22:19,Delivered,496.62
1948,893,77,Dosa,2025-07-08,09:17:06,Cancelled,109.65
1949,979,98,Fried Rice,2024-08-31,17:56:53,Cancelled,439.79
1950,631,75,Idli Sambhar,2025-06-20,14:19:52,Delivered,566.2
1951,787,47,Pasta Alfredo,2024-04-08,04:26:53,Delivered,932.36
1952,840,64,Butter Naan,2025-04-05,02:38:24,Delivered,247.04
1953,473,50,Dosa,2024-08-16,20:54:16,Pending,247.31
1954,29,27,Dosa,2024-05-12,13:42:17,Cancelled,747.86
1955,864,37,Pasta Alfredo,2025-04-20,14:11:47,Delivered,411.37
1956,235,37,Veg Thali,2023-10-11,17:07:16,Delivered,258.12
1957,832,100,Mutton Curry,2024-04-13,08:43:24,Pending,697.17
1958,710,26,Paneer Tikka,2025-01-24,01:23:48,Pending,937.55
1959,360,50,Idli Sambhar,2024-06-25,01:56:03,Delivered,846.86
1960,324,13,Fried Rice,2024-03-27,18:55:38,Pending,361.74
1961,214,16,Chicken Roll,2025-07-17,15:49:32,Delivered,643.12
1962,954,77,Cheese Pizza,2025-02-05,13:43:04,Pending,339.25
1963,239,47,Cheese Pizza,2023-11-12,22:12:44,Cancelled,773.98
1964,429,23,Paneer Tikka,2025-02-12,02:34:53,Pending,519.84
1965,741,48,Butter Naan,2025-07-24,04:56:09,Pending,355.31
1966,248,71,Idli Sambhar,2024-12-05,18:13:23,Cancelled,376.21
1967,81,34,Cheese Pizza,2024-11-14,00:51:48,Delivered,255.25
1968,437,14,Chicken Roll,2025-03-30,03:24:40,Delivered,968.14
1969,668,54,Veg Thali,2025-01-19,13:15:46,Pending,262.09
1970,621,63,Pasta Alfredo,2023-10-19,13:04:35,Pending,356.22
1971,505,25,Fried Rice,2025-06-09,03:05:47,Pending,369.47
1972,360,44,Chicken Biryani,2024-08-01,17:44:19,Pending,777.2
1973,687,3,Paneer Tikka,2023-12-23,07:46:12,Delivered,675.07
1974,100,53,Paneer Tikka,2025-01-22,18:45:04,Delivered,462.97
1975,649,66,Idli Sambhar,2023-10-27,19:33:37,Cancelled,626.38
1976,58,35,Pasta Alfredo,2025-02-27,03:47:12,Pending,438.27
1977,784,98,Butter Naan,2024-11-24,23:15:53,Cancelled,566.0
1978,985,69,Chicken Biryani,2024-09-16,07:54:42,Delivered,545.45
1979,120,33,Chicken Roll,2024-12-25,10:22:22,Pending,645.41
1980,917,35,Pasta Alfredo,2025-03-30,01:19:01,Cancelled,819.98
1981,25,30,Chicken Biryani,2023-10-11,22:51:21,Pending,805.84
1982,133,54,Idli Sambhar,2025-05-29,02:15:57,Delivered,637.16
1983,992,53,Mutton Curry,2025-06-09,13:11:50,Delivered,879.09
1984,123,78,Idli Sambhar,2025-07-31,00:00:51,Pending,822.03
1985,565,21,Veg Burger,2024-12-13,16:12:29,Pending,996.29
1986,443,26,Chicken Roll,2025-05-22,04:10:46,Delivered,570.66
1987,217,25,Veg Thali,2024-10-02,17:10:43,Pending,811.14
1988,973,100,Chicken Roll,2024-06-18,17:01:55,Pending,124.07
1989,551,64,Dosa,2024-08-28,15:27:58,Pending,161.82
1990,154,22,Paneer Tikka,2024-06-08,12:52:15,Delivered,817.46
1991,233,1,Butter Naan,2025-03-22,06:10:41,Cancelled,957.38
1992,273,100,Butter Naan,2024-04-24,05:55:39,Pending,877.52
1993,524,13,Chicken Biryani,2025-08-27,05:26:23,Pending,598.14
1994,209,76,Butter Naan,2024-05-26,01:22:24,Delivered,720.14
1995,338,81,Veg Thali,2024-06-06,18:12:28,Pending,899.02
1996,651,93,Chicken Roll,2024-02-14,16:40:20,Delivered,762.12
1997,730,66,Idli Sambhar,2025-06-03,17:52:05,Pending,642.88
1998,387,92,Butter Naan,2023-10-26,05:40:01,Cancelled,392.69
1999,312,18,Veg Burger,2025-07-21,22:29:33,Delivered,134.87
2000,122,47,Chicken Biryani,2024-02-06,23:37:32,Pending,829.1
